url,city,value,you_save,discount_pct,num_sold,limited_quantity,sold_out,tipped_at,tips_with,started_at,weekday_start,duration,featured,category,likes
http://www.groupon.com/deals/piedmont-dental-by-design,San Francisco,685,460,67,60,0,0,13:06:00,10,5/31/2011,Tue,3,0,Health & Fitness,39
http://www.groupon.com/deals/baja-fresh-california-1,San Francisco,15,8,53,977,0,0,5:56:00,25,5/31/2011,Tue,2,0,Restaurants,30
http://www.groupon.com/deals/perfectme-by-laser,San Francisco,300,225,75,338,0,0,7:19:00,15,5/31/2011,Tue,3,0,Health & Fitness,24
http://www.groupon.com/deals/california-school-of-professional-fabric-design,San Francisco,150,101,67,216,1,0,7:37:00,10,5/31/2011,Tue,2,0,Education,45
http://www.groupon.com/san-francisco/deals/rack-n-road-sf,San Francisco,70,35,50,6,0,0,NULL,20,5/30/2011,Mon,3,0,Automotive,1
http://www.groupon.com/deals/spicely-organic-spices-san-francisco,San Francisco,30,15,50,388,0,0,7:07:00,25,6/1/2011,Wed,3,0,Food & Drink,40
http://www.groupon.com/deals/salon-baobao-san-francisco,San Francisco,185,96,52,160,0,0,10:05:00,25,6/1/2011,Wed,3,1,Beauty & Spas,36
http://www.groupon.com/deals/the-young-actors-workshop,San Francisco,100,50,50,30,0,0,7:07:00,5,6/1/2011,Wed,2,0,Education,9
http://www.groupon.com/deals/the-albatross-pub,San Francisco,20,10,50,2453,0,0,6:36:00,50,6/1/2011,Wed,3,0,Nightlife,552
http://www.groupon.com/deals/page-mill-winery,San Francisco,20,10,50,260,0,0,8:41:00,25,6/1/2011,Wed,3,0,Food & Drink,58
http://www.groupon.com/deals/focus-opticians-optical-outlet,San Francisco,238,139,58,17,0,0,6:56:00,15,6/1/2011,Wed,4,0,Health & Fitness,0
http://www.groupon.com/deals/loyal-army-san-francisco,San Francisco,25,15,60,652,0,0,7:33:00,30,6/2/2011,Thu,4,0,Shopping,70
http://www.groupon.com/deals/old-navy-national-san-francisco,San Francisco,20,10,50,9674,0,0,0:11:00,25,6/2/2011,Thu,1,1,Shopping,663
http://www.groupon.com/deals/haute-pink-san-francisco,San Francisco,475,376,79,188,1,0,10:01:00,25,6/2/2011,Thu,4,0,Professional Services,134
http://www.groupon.com/deals/morello-family-chiropractic,San Francisco,80,50,63,331,0,0,8:03:00,20,6/2/2011,Thu,3,0,Health & Fitness,57
http://www.groupon.com/deals/float-oakland,San Francisco,75,38,51,250,1,1,NULL,20,6/2/2011,Thu,1,0,Arts and Entertainment,46
http://www.groupon.com/deals/7x7,San Francisco,15,8,53,1769,0,0,7:03:00,75,6/2/2011,Thu,4,0,Shopping,29
http://www.groupon.com/deals/the-i-spa-1,San Francisco,140,75,54,1387,0,0,6:16:00,25,6/3/2011,Fri,4,1,Beauty & Spas,77
http://www.groupon.com/deals/hesperian-100-percent-hand-carwash-2,San Francisco,40,20,50,648,0,0,7:22:00,30,6/3/2011,Fri,3,0,Automotive,19
http://www.groupon.com/deals/izzis-to-go,San Francisco,14,7,50,700,0,0,5:57:00,20,6/3/2011,Fri,3,0,Restaurants,21
http://www.groupon.com/deals/albany-bowl,San Francisco,28,14,50,1836,0,0,6:42:00,50,6/3/2011,Fri,4,0,Other,317
http://www.groupon.com/deals/marinwood,San Francisco,48,24,50,109,0,0,8:02:00,10,6/3/2011,Fri,4,0,Education,19
http://www.groupon.com/deals/audio-video-workshop,San Francisco,118,71,60,320,0,0,7:56:00,20,6/4/2011,Sat,2,0,Professional Services,5
http://www.groupon.com/san-francisco/deals/city-carshare-san-francisco,San Francisco,120,90,75,645,1,0,8:36:00,50,6/4/2011,Sat,3,1,Other,119
http://www.groupon.com/san-francisco/deals/kqed-san-francisco,San Francisco,40,20,50,221,0,0,6:50:00,10,6/4/2011,Sat,3,0,Professional Services,61
http://www.groupon.com/deals/malimor-skin-care,San Francisco,50,25,50,170,1,0,8:20:00,25,6/4/2011,Sat,2,0,Beauty & Spas,2
http://www.groupon.com/deals/gay-history-museum,San Francisco,10,5,50,314,0,0,7:25:00,20,6/5/2011,Sun,2,0,Arts and Entertainment,93
http://www.groupon.com/deals/studio-4316-framing,San Francisco,100,60,60,140,0,0,7:55:00,10,6/5/2011,Sun,3,0,Arts and Entertainment,4
http://www.groupon.com/deals/cafe-platano,San Francisco,20,10,50,1792,0,0,6:51:00,50,6/5/2011,Sun,2,0,Restaurants,91
http://www.groupon.com/deals/legarza-basketball-camp-san-francisco,San Francisco,190,95,50,200,1,1,NULL,5,6/5/2011,Sun,3,0,Arts and Entertainment,23
http://www.groupon.com/deals/redbeacon,San Francisco,50,25,50,173,1,0,9:21:00,25,6/5/2011,Sun,3,1,Professional Services,51
http://www.groupon.com/deals/hoot-judkins-furniture-sf,San Francisco,150,90,60,94,0,0,10:31:00,20,6/5/2011,Sun,3,0,Shopping,7
http://www.groupon.com/deals/david-kesler-architecture-interiors,San Francisco,270,150,56,40,1,0,24:29:00,5,6/6/2011,Mon,7,0,Professional Services,13
http://www.groupon.com/deals/pretty-perfect-events,San Francisco,1500,750,50,0,0,0,NULL,2,6/6/2011,Mon,7,0,Professional Services,14
http://www.groupon.com/deals/eco-friendly-services,San Francisco,144,85,59,298,0,0,6:35:00,5,6/6/2011,Mon,7,0,Home Services,12
http://www.groupon.com/deals/superdog-san-francisco,San Francisco,180,85,47,12,1,0,NULL,15,6/6/2011,Mon,7,0,Pets,19
http://www.groupon.com/deals/forma-gym-san-francisco,San Francisco,480,431,90,377,0,0,9:48:00,50,6/6/2011,Mon,2,0,Health & Fitness,64
http://www.groupon.com/deals/cosmo-magazine-san-francisco,San Francisco,15,7,47,627,0,0,1:01:00,10,6/6/2011,Mon,1,0,Shopping,44
http://www.groupon.com/deals/nextgen-science-fair,San Francisco,25,15,60,584,0,0,7:20:00,25,6/6/2011,Mon,3,0,Arts and Entertainment,66
http://www.groupon.com/deals/karakade-thai-cuisine,San Francisco,30,15,50,506,0,0,6:59:00,20,6/6/2011,Mon,2,0,Restaurants,6
http://www.groupon.com/deals/cafe-fudgelato,San Francisco,10,5,50,1463,0,0,6:58:00,100,6/6/2011,Mon,2,0,Restaurants,56
http://www.groupon.com/deals/skunk-funk-clothing-sf,San Francisco,50,25,50,940,0,0,7:39:00,50,6/6/2011,Mon,2,1,Shopping,60
http://www.groupon.com/deals/amanda-ross-skincare,San Francisco,55,28,51,150,1,0,8:38:00,20,6/6/2011,Mon,3,0,Beauty & Spas,2
http://www.groupon.com/deals/sky-drifters-san-francisco,San Francisco,225,113,50,334,1,0,7:37:00,20,6/7/2011,Tue,3,0,Arts and Entertainment,96
http://www.groupon.com/deals/sean,San Francisco,120,61,51,137,1,0,6:37:00,5,6/7/2011,Tue,3,0,Shopping,2
http://www.groupon.com/deals/golf-tec-san-francisco-2,San Francisco,175,96,55,177,0,0,9:56:00,25,6/7/2011,Tue,3,0,Health & Fitness,7
http://www.groupon.com/deals/golf-tec-san-francisco-1,San Francisco,175,96,55,27,0,0,7:26:00,25,6/7/2011,Tue,3,0,Health & Fitness,1
http://www.groupon.com/deals/birds-of-sausalito,San Francisco,65,35,54,21,1,0,10:36:00,10,6/7/2011,Tue,3,0,Shopping,10
http://www.groupon.com/deals/details-barbershop,San Francisco,50,25,50,303,0,0,9:26:00,50,6/7/2011,Tue,2,1,Beauty & Spas,58
http://www.groupon.com/deals/alpine-meadow,San Francisco,60,30,50,104,1,0,17:37:00,25,6/7/2011,Tue,4,0,Arts and Entertainment,217
http://www.groupon.com/deals/house-of-music,San Francisco,150,75,50,203,1,0,11:16:00,50,6/8/2011,Wed,3,1,Shopping,13
http://www.groupon.com/deals/tsukiji-sushi-bar-restaurant-4,San Francisco,50,25,50,679,0,0,6:46:00,25,6/8/2011,Wed,1,0,Restaurants,12
http://www.groupon.com/deals/astound,San Francisco,40,20,50,53,1,0,16:36:00,10,6/8/2011,Wed,2,0,Arts and Entertainment,72
http://www.groupon.com/deals/ybarra-steaks,San Francisco,279,140,50,6,1,0,NULL,20,6/8/2011,Wed,3,0,Restaurants,1
http://www.groupon.com/deals/mark-austin-bespoke-couture-5,San Francisco,895,500,56,24,0,0,11:46:00,15,6/8/2011,Wed,2,0,Shopping,25
http://www.groupon.com/san-francisco/deals/blue-dolphin-magazines-san-francisco-ca,San Francisco,10,5,50,61,0,0,9:01:00,10,6/8/2011,Wed,3,0,Arts and Entertainment,0
http://www.groupon.com/deals/shibui-gardens-outdoor-spa,San Francisco,67,34,51,686,0,0,8:36:00,75,6/9/2011,Thu,3,1,Beauty & Spas,66
http://www.groupon.com/deals/the-vitality-spa,San Francisco,100,55,55,633,0,0,6:55:00,25,6/9/2011,Thu,3,0,Beauty & Spas,24
http://www.groupon.com/deals/north-coast-air-inc-1,San Francisco,300,150,50,59,0,0,4:16:00,20,6/9/2011,Thu,3,0,Arts and Entertainment,21
http://www.groupon.com/deals/university-of-surfing-sf,San Francisco,100,50,50,500,1,1,NULL,20,6/9/2011,Thu,4,0,Health & Fitness,194
http://www.groupon.com/san-francisco/deals/seamlessweb-san-francisco,San Francisco,20,10,50,852,1,0,6:57:00,25,6/9/2011,Thu,3,0,Food & Drink,41
http://www.groupon.com/deals/reviv-med-spa-1,San Francisco,280,140,50,337,1,0,7:10:00,15,6/10/2011,Fri,4,0,Beauty & Spas,15
http://www.groupon.com/deals/cartoon-art-museum-san-francisco,San Francisco,200,100,50,49,0,0,8:56:00,5,6/10/2011,Fri,4,0,Arts and Entertainment,26
http://www.groupon.com/deals/kaplan-flowers,San Francisco,50,25,50,40,1,0,13:22:00,20,6/10/2011,Fri,3,0,Professional Services,9
http://www.groupon.com/deals/gavs-auto-care-san-francisco-1,San Francisco,99,60,61,322,0,0,8:06:00,50,6/10/2011,Fri,3,0,Automotive,15
http://www.groupon.com/deals/cinnaholic-san-francisco,San Francisco,10,5,50,2125,0,0,6:36:00,100,6/10/2011,Fri,3,0,Food & Drink,486
http://www.groupon.com/deals/apron-strings-1,San Francisco,400,200,50,39,1,0,1:31:00,20,6/10/2011,Fri,4,1,Arts and Entertainment,17
http://www.groupon.com/deals/babalous-mediterranean,San Francisco,20,10,50,1292,0,0,6:20:00,25,6/11/2011,Sat,3,0,Restaurants,36
http://www.groupon.com/deals/ayuh-yoga,San Francisco,200,180,90,1031,0,0,6:16:00,25,6/11/2011,Sat,3,0,Health & Fitness,438
http://www.groupon.com/deals/demo-sport,San Francisco,100,50,50,149,0,0,10:16:00,20,6/11/2011,Sat,3,0,Arts and Entertainment,52
http://www.groupon.com/deals/asia-society-northern-california,San Francisco,65,33,51,29,0,0,NULL,50,6/11/2011,Sat,3,1,Professional Services,6
http://www.groupon.com/deals/redwood-city-nursery,San Francisco,30,15,50,1128,1,0,6:16:00,20,6/11/2011,Sat,2,0,Shopping,7
http://www.groupon.com/deals/standard-plumbing-ace-hardware,San Francisco,20,10,50,995,0,0,9:07:00,150,6/12/2011,Sun,3,1,Shopping,14
http://www.groupon.com/deals/river-journey-san-francisco,San Francisco,150,75,50,146,0,0,11:31:00,20,6/12/2011,Sun,3,0,Arts and Entertainment,126
http://www.groupon.com/deals/tasting-room,San Francisco,41,21,51,575,1,0,7:59:00,50,6/12/2011,Sun,3,0,Food & Drink,38
http://www.groupon.com/deals/precision-tune-san-francisco,San Francisco,65,47,72,544,0,0,8:16:00,50,6/12/2011,Sun,2,0,Automotive,28
http://www.groupon.com/deals/the-natural-mattress,San Francisco,200,150,75,57,1,0,11:53:00,5,6/13/2011,Mon,7,0,Shopping,5
http://www.groupon.com/deals/american-shredding,San Francisco,150,75,50,89,0,0,24:59:00,10,6/13/2011,Mon,7,0,Home Services,8
http://www.groupon.com/deals/abundance-a-skin-care-studio,San Francisco,125,65,52,79,1,0,10:21:00,20,6/13/2011,Mon,3,0,Beauty & Spas,3
http://www.groupon.com/deals/dance-sf-san-francisco,San Francisco,60,35,58,877,0,0,8:19:00,50,6/13/2011,Mon,3,1,Arts and Entertainment,113
http://www.groupon.com/deals/best-in-show-mobile-vending-san-francisco,San Francisco,8,4,50,38,0,0,13:13:00,50,6/13/2011,Mon,4,0,Restaurants,16
http://www.groupon.com/deals/eyes-lips-face-san-francisco,San Francisco,35,20,57,485,1,0,6:28:00,25,6/13/2011,Mon,2,0,Beauty & Spas,49
http://www.groupon.com/deals/california-airways-1,San Francisco,298,149,50,207,0,0,9:01:00,20,6/13/2011,Mon,4,0,Arts and Entertainment,75
http://www.groupon.com/deals/pollen-tec,San Francisco,69,35,51,81,1,0,9:01:00,5,6/13/2011,Mon,7,0,Home Services,6
http://www.groupon.com/deals/yoga-journal-sf,San Francisco,22,12,55,403,0,0,3:02:00,10,6/13/2011,Mon,7,0,Arts and Entertainment,12
http://www.groupon.com/deals/nicos-tacos,San Francisco,20,10,50,713,0,0,8:28:00,100,6/13/2011,Mon,3,0,Restaurants,56
http://www.groupon.com/san-francisco/deals/fast-cap-san-francisco,San Francisco,30,15,50,73,1,0,22:47:00,10,6/13/2011,Mon,7,0,Shopping,5
http://www.groupon.com/deals/peacebank-yoga-1,San Francisco,75,45,60,173,0,0,8:22:00,20,6/14/2011,Tue,3,0,Health & Fitness,10
http://www.groupon.com/deals/midway-paintball-sf,San Francisco,50,25,50,1026,0,0,9:04:00,50,6/14/2011,Tue,3,1,Arts and Entertainment,606
http://www.groupon.com/deals/gnc-san-francisco-cali,San Francisco,40,21,53,1364,0,0,2:10:00,15,6/14/2011,Tue,3,0,Food & Drink,121
http://www.groupon.com/deals/bay-city-barber-salon-1,San Francisco,74,37,50,180,0,0,8:55:00,25,6/14/2011,Tue,3,0,Beauty & Spas,25
http://www.groupon.com/deals/dawn-renee-salon,San Francisco,100,50,50,55,1,0,17:11:00,25,6/14/2011,Tue,3,0,Beauty & Spas,7
http://www.groupon.com/deals/lombardi-sports-san-francisco-1,San Francisco,40,20,50,3627,0,0,6:05:00,50,6/15/2011,Wed,4,1,Shopping,154
http://www.groupon.com/deals/dillon-siedentopf-massage-therapy,San Francisco,140,80,57,200,1,1,NULL,15,6/15/2011,Wed,3,0,Beauty & Spas,7
http://www.groupon.com/deals/deep-purple-sleep-train-pavilion,San Francisco,49,25,51,224,1,0,9:12:00,10,6/15/2011,Wed,3,0,Arts and Entertainment,36
http://www.groupon.com/deals/the-historic-bal-theatre,San Francisco,30,20,67,363,0,0,6:50:00,20,6/15/2011,Wed,3,0,Arts and Entertainment,63
http://www.groupon.com/deals/one-hope-wine-san-fran-ca,San Francisco,100,55,55,159,0,0,8:07:00,20,6/15/2011,Wed,5,0,Food & Drink,15
http://www.groupon.com/deals/murrieta-optometry-2,San Francisco,200,150,75,244,1,0,8:56:00,20,6/16/2011,Thu,4,0,Health & Fitness,25
http://www.groupon.com/deals/mr-zins-wine-tours,San Francisco,714,364,51,200,1,1,NULL,5,6/16/2011,Thu,4,1,Food & Drink,284
http://www.groupon.com/deals/well-pressed-llc,San Francisco,50,25,50,151,0,0,8:15:00,20,6/16/2011,Thu,3,0,Professional Services,2
http://www.groupon.com/deals/minxy-boutique,San Francisco,20,10,50,132,0,0,9:44:00,25,6/16/2011,Thu,3,0,Shopping,43
http://www.groupon.com/deals/brentwood-auto-spa,San Francisco,18,9,50,1070,0,0,5:41:00,10,6/17/2011,Fri,3,0,Automotive,41
http://www.groupon.com/deals/blush-a-day-spa-sonoma-1,San Francisco,1005,606,60,37,1,0,10:11:00,5,6/17/2011,Fri,3,1,Beauty & Spas,14
http://www.groupon.com/deals/isis-skin-body-east-bay,San Francisco,1020,841,82,398,0,0,6:46:00,10,6/17/2011,Fri,4,0,Beauty & Spas,5
http://www.groupon.com/deals/longboard,San Francisco,20,10,50,322,0,0,7:36:00,25,6/17/2011,Fri,3,0,Nightlife,48
http://www.groupon.com/deals/checkerbox-photography,San Francisco,320,241,75,94,1,0,8:16:00,15,6/17/2011,Fri,3,0,Professional Services,23
http://www.groupon.com/deals/sky-frog-studios,San Francisco,150,75,50,74,1,0,8:56:00,10,6/18/2011,Sat,3,0,Health & Fitness,7
http://www.groupon.com/deals/blurb-san-francisco-1,San Francisco,45,25,56,1212,0,0,6:20:00,20,6/18/2011,Sat,3,0,Professional Services,39
http://www.groupon.com/deals/bounceu-san-carlos,San Francisco,35,18,51,487,0,0,6:29:00,15,6/18/2011,Sat,3,0,Arts and Entertainment,64
http://www.groupon.com/deals/dive-n-trips-san-francisco,San Francisco,50,25,50,205,0,0,8:59:00,25,6/18/2011,Sat,3,0,Arts and Entertainment,21
http://www.groupon.com/deals/mochica-san-francisco-2,San Francisco,40,20,50,1106,0,0,6:46:00,50,6/18/2011,Sat,2,1,Restaurants,66
http://www.groupon.com/deals/chinese-culture-center-san-francisco,San Francisco,60,30,50,316,0,0,9:51:00,50,6/19/2011,Sun,3,1,Arts and Entertainment,16
http://www.groupon.com/san-francisco/deals/premier-training-san-francisco-1,San Francisco,300,241,80,149,1,0,8:21:00,15,6/19/2011,Sun,3,0,Health & Fitness,17
http://www.groupon.com/deals/floral-arts-florist,San Francisco,40,20,50,161,0,0,8:23:00,30,6/19/2011,Sun,3,0,Shopping,0
http://www.groupon.com/san-francisco/deals/planet-fitness-san-francisco,San Francisco,89,69,78,391,0,0,9:01:00,30,6/19/2011,Sun,3,0,Health & Fitness,89
http://www.groupon.com/deals/the-teak-patio,San Francisco,200,125,63,31,0,0,11:06:00,10,6/20/2011,Mon,7,0,Shopping,8
http://www.groupon.com/deals/colorful-styles,San Francisco,50,25,50,35,1,0,22:16:00,10,6/20/2011,Mon,7,0,Shopping,2
http://www.groupon.com/deals/adventure-out-san-francisco-ca,San Francisco,90,46,51,441,1,0,24:12:00,100,6/20/2011,Mon,3,1,Health & Fitness,115
http://www.groupon.com/deals/new-kapadokia-san-francisco,San Francisco,14,7,50,571,0,0,6:52:00,25,6/20/2011,Mon,3,0,Restaurants,33
http://www.groupon.com/deals/bakers-chem-dry,San Francisco,243,144,59,81,0,0,18:52:00,20,6/20/2011,Mon,7,0,Home Services,2
http://www.groupon.com/deals/eco-friendly-carpet-san-francisco,San Francisco,699,450,64,0,0,0,NULL,15,6/20/2011,Mon,7,0,Home Services,0
http://www.groupon.com/deals/uss-hornet,San Francisco,30,15,50,2460,0,0,6:33:00,50,6/20/2011,Mon,3,0,Arts and Entertainment,190
http://www.groupon.com/deals/q-essence,San Francisco,100,50,50,49,1,0,9:42:00,20,6/20/2011,Mon,3,0,Beauty & Spas,3
http://www.groupon.com/deals/greenforce-clean-team-sf,San Francisco,130,72,55,75,0,0,9:12:00,5,6/20/2011,Mon,7,0,Home Services,1
http://www.groupon.com/deals/cruz-skate-shop,San Francisco,50,25,50,198,0,0,9:22:00,25,6/20/2011,Mon,3,0,Shopping,165
http://www.groupon.com/deals/curiodyssey,San Francisco,4,2,50,2101,1,1,NULL,100,6/21/2011,Tue,4,0,Arts and Entertainment,66
http://www.groupon.com/deals/berkeley-playhouse-san-francisco,San Francisco,33,18,55,450,1,1,NULL,25,6/21/2011,Tue,4,0,Arts and Entertainment,120
http://www.groupon.com/deals/bay-area-breeze,San Francisco,20,10,50,64,0,0,9:52:00,10,6/21/2011,Tue,3,0,Arts and Entertainment,19
http://www.groupon.com/deals/san-francisco-shoreline-amphitheatre,San Francisco,40,20,50,1000,1,1,NULL,10,6/21/2011,Tue,3,0,Arts and Entertainment,73
http://www.groupon.com/deals/the-club-restaurant-at-mcinnis-park-golf-center,San Francisco,40,20,50,500,1,1,NULL,10,6/21/2011,Tue,4,0,Food & Drink,13
http://www.groupon.com/deals/earthbody,San Francisco,250,125,50,219,1,0,8:10:00,25,6/21/2011,Tue,4,1,Beauty & Spas,10
http://www.groupon.com/deals/stratton-dressage-san-francisco,San Francisco,75,38,51,200,1,1,NULL,25,6/22/2011,Wed,3,0,Other,28
http://www.groupon.com/deals/five-points-fitness,San Francisco,170,160,94,492,0,0,6:56:00,20,6/22/2011,Wed,4,0,Health & Fitness,18
http://www.groupon.com/deals/isla-studio-san-francisco,San Francisco,149,104,70,1163,1,0,8:16:00,100,6/22/2011,Wed,4,1,Arts and Entertainment,92
http://www.groupon.com/deals/amelias-antics,San Francisco,50,25,50,104,1,0,7:50:00,15,6/22/2011,Wed,3,0,Shopping,5
http://www.groupon.com/deals/a-froma-nail-spa,San Francisco,70,35,50,516,1,0,8:06:00,50,6/23/2011,Thu,4,1,Beauty & Spas,20
http://www.groupon.com/deals/rumi-restaurant,San Francisco,40,20,50,503,1,1,NULL,20,6/23/2011,Thu,3,0,Restaurants,21
http://www.groupon.com/deals/bettys-organics,San Francisco,28,14,50,250,1,1,NULL,15,6/23/2011,Thu,4,0,Food & Drink,32
http://www.groupon.com/deals/canvas-on-demand-san-francisco-ca,San Francisco,127,82,65,808,0,0,6:37:00,15,6/23/2011,Thu,3,0,Shopping,50
http://www.groupon.com/deals/georgiou-studio,San Francisco,50,25,50,57,0,0,8:21:00,10,6/23/2011,Thu,4,0,Shopping,46
http://www.groupon.com/deals/randhawa-dental,San Francisco,460,421,92,281,0,0,6:24:00,5,6/23/2011,Thu,4,0,Health & Fitness,25
http://www.groupon.com/deals/russo-dental-care,San Francisco,476,401,84,155,1,0,8:51:00,20,6/24/2011,Fri,3,0,Health & Fitness,22
http://www.groupon.com/san-francisco/deals/optical-works-2,San Francisco,200,121,61,117,0,0,10:01:00,25,6/24/2011,Fri,3,0,Shopping,18
http://www.groupon.com/deals/taste-at-oxbow-san-francisco-1,San Francisco,67,35,52,544,0,0,6:56:00,25,6/24/2011,Fri,3,1,Arts and Entertainment,85
http://www.groupon.com/deals/essential-aesthetics,San Francisco,750,600,80,513,1,0,7:26:00,25,6/24/2011,Fri,4,0,Beauty & Spas,19
http://www.groupon.com/deals/j-miller-flowers-1,San Francisco,40,20,50,179,0,0,7:53:00,20,6/24/2011,Fri,3,0,Professional Services,2
http://www.groupon.com/san-francisco/deals/the-continental-inn,San Francisco,286,140,49,88,1,0,9:17:00,10,6/24/2011,Fri,3,0,Professional Services,2
http://www.groupon.com/deals/bcor-fitness-san-francisco,San Francisco,209,174,83,1043,0,0,1:31:00,25,6/25/2011,Sat,3,1,Health & Fitness,159
http://www.groupon.com/san-francisco/deals/caffe-delle-stelle-restaurant,San Francisco,20,10,50,710,0,0,7:32:00,50,6/25/2011,Sat,3,0,Restaurants,22
http://www.groupon.com/san-francisco/deals/kinetic-waves,San Francisco,90,45,50,200,1,1,NULL,15,6/25/2011,Sat,3,0,Beauty & Spas,12
http://www.groupon.com/deals/sylvan-learning-center-san-francisco,San Francisco,499,399,80,241,0,0,7:56:00,10,6/26/2011,Sun,3,0,Professional Services,16
http://www.groupon.com/deals/carmichael-salon,San Francisco,140,100,71,500,1,1,NULL,20,6/26/2011,Sun,3,0,Beauty & Spas,9
http://www.groupon.com/deals/blazing-saddles-bike-rentals-tours-san-fran,San Francisco,72,36,50,1045,0,0,7:16:00,50,6/26/2011,Sun,3,1,Arts and Entertainment,158
http://www.groupon.com/deals/tiles-and-smiles-sf,San Francisco,25,15,60,290,0,0,7:57:00,15,6/27/2011,Mon,7,0,Shopping,0
http://www.groupon.com/deals/the-trees-remember,San Francisco,50,25,50,87,0,0,8:57:00,10,6/27/2011,Mon,7,0,Professional Services,8
http://www.groupon.com/deals/personalized-doormats-san-francisco,San Francisco,50,25,50,152,1,0,10:08:00,10,6/27/2011,Mon,7,0,Arts and Entertainment,11
http://www.groupon.com/san-francisco/deals/david-gray-san-francisco-ca,San Francisco,13,7,54,38,0,0,9:07:00,10,6/27/2011,Mon,1,0,Shopping,10
http://www.groupon.com/deals/heshmat-pain-management-clinic-1,San Francisco,95,48,51,287,1,0,7:33:00,20,6/27/2011,Mon,3,0,Health & Fitness,7
http://www.groupon.com/san-francisco/deals/rihanna-oracle-arena,San Francisco,83,41,49,937,1,0,4:48:00,20,6/27/2011,Mon,1,0,Arts and Entertainment,389
http://www.groupon.com/deals/robert-harvey-md,San Francisco,300,150,50,912,0,0,8:31:00,75,6/27/2011,Mon,4,1,Health & Fitness,19
http://www.groupon.com/deals/the-little-gym-belmont,San Francisco,129,84,65,148,0,0,9:13:00,25,6/27/2011,Mon,3,0,Education,20
http://www.groupon.com/deals/mortons-warm-springs-san-francisco,San Francisco,100,50,50,52,1,0,10:38:00,10,6/27/2011,Mon,3,0,Arts and Entertainment,10
http://www.groupon.com/deals/square-one-yoga-collective-emeryville,San Francisco,47,28,60,479,1,0,8:07:00,50,6/27/2011,Mon,3,0,Health & Fitness,50
http://www.groupon.com/deals/wayside-gardens-san-francisco,San Francisco,50,26,52,132,1,0,6:44:00,10,6/27/2011,Mon,7,0,Shopping,8
http://www.groupon.com/san-francisco/deals/future-us-san-francisco-1,San Francisco,18,8,44,213,0,0,7:57:00,10,6/27/2011,Mon,4,0,Shopping,149
http://www.groupon.com/san-francisco/deals/ellas-restaurant,San Francisco,40,20,50,1750,1,0,6:57:00,100,6/28/2011,Tue,3,1,Restaurants,45
http://www.groupon.com/deals/grayson-woods-golf-course,San Francisco,46,23,50,501,0,0,7:08:00,25,6/28/2011,Tue,4,0,Health & Fitness,37
http://www.groupon.com/san-francisco/deals/elegant-cheese-cakes-llc,San Francisco,120,60,50,66,1,0,9:55:00,10,6/28/2011,Tue,5,0,Food & Drink,18
http://www.groupon.com/san-francisco/deals/bellezza-day-spa-2,San Francisco,60,30,50,699,1,0,6:57:00,30,6/28/2011,Tue,3,0,Beauty & Spas,23
http://www.groupon.com/deals/stript-wax-bar-2,San Francisco,40,20,50,300,1,1,NULL,25,6/28/2011,Tue,3,0,Beauty & Spas,9
http://www.groupon.com/deals/trend-salon,San Francisco,65,35,54,50,0,0,14:02:00,25,6/28/2011,Tue,3,0,Beauty & Spas,6
http://www.groupon.com/deals/laline,San Francisco,30,15,50,145,0,0,7:54:00,20,6/28/2011,Tue,3,0,Beauty & Spas,15
http://www.groupon.com/deals/magnolias-cafe,San Francisco,16,8,50,341,1,0,6:26:00,10,6/29/2011,Wed,3,0,Restaurants,NULL
http://www.groupon.com/deals/old-jerusalem-cafe,San Francisco,40,20,50,147,1,0,9:47:00,25,6/29/2011,Wed,3,0,Nightlife,38
http://www.groupon.com/deals/amf-bowling-centers-nat-san-francisco-ca,San Francisco,47,32,68,1867,0,0,5:26:00,20,6/29/2011,Wed,3,0,Arts and Entertainment,147
http://www.groupon.com/deals/norcal-youth-football-camp,San Francisco,240,130,54,30,1,0,24:41:00,10,6/29/2011,Wed,5,0,Professional Services,7
http://www.groupon.com/deals/sweet-as-honey-boutique-san-francisco,San Francisco,60,30,50,29,0,0,2:45:00,20,6/29/2011,Wed,3,0,Shopping,5
http://www.groupon.com/deals/yerba-buena-center-arts,San Francisco,65,33,51,157,0,0,8:51:00,20,6/29/2011,Wed,5,1,Arts and Entertainment,118
http://www.groupon.com/deals/los-vaqueros-grill,San Francisco,30,15,50,591,0,0,6:42:00,25,6/29/2011,Wed,3,0,Restaurants,39
http://www.groupon.com/deals/mod-vellum,San Francisco,150,100,67,250,0,0,7:21:00,25,6/30/2011,Thu,5,1,Beauty & Spas,4
http://www.groupon.com/san-francisco/deals/zpizza-san-francisco,San Francisco,20,10,50,1286,1,0,6:01:00,50,6/30/2011,Thu,2,0,Restaurants,16
http://www.groupon.com/deals/reve-spasalon-2,San Francisco,205,106,52,460,0,0,7:12:00,25,6/30/2011,Thu,4,0,Beauty & Spas,18
http://www.groupon.com/deals/skydive-sacramento-1,San Francisco,199,80,40,120,0,0,18:14:00,20,6/30/2011,Thu,5,0,Arts and Entertainment,266
http://www.groupon.com/deals/manderin-gourmet-restaurant,San Francisco,20,10,50,465,0,0,6:46:00,30,6/30/2011,Thu,2,0,Restaurants,19
http://www.groupon.com/san-francisco/deals/modern-sailing-school-and-club,San Francisco,70,35,50,100,1,1,7:31:00,20,6/30/2011,Thu,2,0,Arts and Entertainment,15
